year,good,value,movement_type
1763,Molasses,247,CL
1763,Negroes,69,CL
1763,Oats,313,CL
1763,Peas,1068,CL
1763,Pig iron,130,CL
1763,Pitch and turpentine,1305,CL
1763,Plank,2226,CL
1763,Plank,4,CL
1763,Planks,1,CL
1763,Pork,10,CL
1763,Pork,10017,CL
1763,Potatoes,0,CL
1763,Rum,52,CL
1763,Rum,914,CL
1763,Salt,13,CL
1763,Shingles,0,CL
1763,Staves and shingles,0,CL
1763,Sugar,0,CL
1763,Sugar,337,CL
1763,Sugar,437,CL
1763,Sugar,2911,CL
1763,Tar,2870,CL
1763,Tar,1373,CL
1763,Tobacco,19740,CL
1763,Walnut logs,0,CL
1763,Wheat,350,CL
1763,Wine,57,CL
1763,Wine,43,CL
1763,Wine,7,CL
1765,Beef,351,CL
1765,Beeswax,0,CL
1765,Beeswax,0,CL
1765,Beeswax,0,CL
1765,Beeswax,0,CL
1765,Beeswax,0,CL
1765,Biscuits,33,CL
1765,Bread,3,CL
1765,Bread,3,CL
1765,Bread,51,CL
1765,Bread,39,CL
1765,Bread,2913,CL
1765,Cheese,0,CL
1765,Coffee,0,CL
1765,Coffee,0,CL
1765,Corn,16516,CL
1765,Cotton,26,CL
1765,Deer Skins,0,CL
1765,Flaxseed,0,CL
1765,Flour,3846,CL
1765,Handspikes,0,CL
1765,Heading,423,CL
1765,Hoops,0,CL
1765,Hoops and scantling,0,CL
1765,Iron,2,CL
1765,Iron,158,CL
1765,Lumber,0,CL
1765,Molasses,21,CL
1765,Oats,31,CL
1765,Peas,1204,CL
1765,Pig iron,404,CL
1765,Pitch,231,CL
1765,Plank,1196,CL
1765,Plank,239,CL
1765,Planks,828,CL
1765,Pork,3,CL
1765,Pork,136,CL
1765,Pork,8,CL
1765,Pork,25,CL
1765,Pork,13454,CL
1765,Potatoes,0,CL
1765,Rum,862,CL
1765,Rum,8,CL
1765,Rum,1,CL
1765,Salt,82,CL
1765,Salt,0,CL
1765,Shingles,0,CL
1765,Skins,0,CL
1765,Skins,0,CL
1765,Spirits turpentine,0,CL
1765,Staves,4257,CL
1765,Staves and heading,395,CL
1765,Sugar,122,CL
1765,Sugar,31,CL
1765,Tar,10194,CL
1765,Tobacco,17223,CL
1765,Turpentine,1984,CL
1765,Walnut logs,0,CL
1765,Walnut logs,0,CL
1765,Wheat,6345,CL
1765,Wine,961,CL
1765,Wine,91,CL
1765,Wine,70,CL
1765,Wine,612,CL
1765,Wine,0,CL
1766,Bar iron,501,CL
1766,Bar iron,1,CL
1766,Beans,6,CL
1766,Beans,26,CL
1766,Beef,2202,CL
1766,Beeswax,0,CL
1766,Beeswax,0,CL
1766,Beeswax,0,CL
1766,Beeswax,0,CL
1766,Beeswax,0,CL
1766,Beeswax,0,CL
1766,Biscuits,423,CL
1766,Bread,72,CL
1766,Bread,27,CL
1766,Bread,2279,CL
1766,Corn,12105,CL
1766,Cotton,7,CL
1766,Deer Skins,0,CL
1766,Deer skins (raw),0,CL
1766,Flaxseed,0,CL
1766,Flaxseed,0,CL
1766,Flaxseed,0,CL
1766,Flour,4539,CL
1766,Furs,0,CL
1766,Handspikes,0,CL
1766,Heading,589,CL
1766,Hemp,0,CL
1766,Hemp,0,CL
1766,Hoops,0,CL
1766,Indigo,0,CL
1766,Iron,0,CL
1766,Lumber,0,CL
1766,Oats,1120,CL
1766,Peas,1067,CL
1766,Peas,2,CL
1766,Peas/beans,2,CL
1766,Pig iron,1002,CL
1766,Pitch,670,CL
1766,Plank,1564,CL
1766,Plank,1155,CL
1766,Planks,533,CL
1766,Pork,6,CL
1766,Pork,61,CL
1766,Pork,64,CL
1766,Pork,8023,CL
1766,Potatoes,0,CL
1766,Rice,0,CL
1766,Rice,0,CL
1766,Rice,0,CL
1766,Rum,805,CL
1766,Rum,23,CL
1766,Salt,48,CL
1766,Shingles,0,CL
1766,Skins,0,CL
1766,Skins,0,CL
1766,Staves,6137,CL
1766,Staves and heading,2187,CL
1766,Sugar,77,CL
1766,Sugar,85,CL
1766,Tar,6227,CL
1766,Tobacco,14221,CL
1766,Turpentine,2963,CL
1766,Walnut logs,0,CL
1766,Wheat,5475,CL
1766,Wine,8,CL
1766,Wine,390,CL
1766,Wine,240,CL
1771,Bar iron,371,CL
1771,Bar iron,3,CL
1771,Bar iron,10,CL
1771,Beans,28,CL
1771,Beef,530,CL
1771,Beeswax,0,CL
1771,Beeswax,0,CL
1771,Beeswax,0,CL
1771,Beeswax,0,CL
1771,Biscuits,5,CL
1771,Bread,16,CL
1771,Bread,104,CL
1771,Bread,9,CL
1771,Bread,4818,CL
1771,Bread,167,CL
1771,Chocolate,0,CL
1771,Corn,52,CL
1771,Corn,32069,CL
1771,Cotton,0,CL
1771,Deer Skin,0,CL
1771,Deer Skin,0,CL
1771,Deer Skins,0,CL
1771,Deer Skins,0,CL
1771,Flaxseed,0,CL
1771,Flaxseed,0,CL
1771,Flaxseed,0,CL
1771,Flour,14484,CL
1771,Ginger,0,CL
1771,Handspikes,0,CL
1771,Heading,5,CL
1771,Hemp,1615,CL
1771,Hemp,21,CL
1771,Hemp,125,CL
1771,Hemp,2,CL
1771,Hoops,0,CL
1771,Hoops,0,CL
1771,Indigo,0,CL
1771,Iron,0,CL
1771,Iron,12,CL
1771,Loaf sugar,15,CL
1771,Molasses,26,CL
1771,Negroes,1459,CL
1771,Oats,695,CL
1771,Peas,1077,CL
1771,Peas,30,CL
1771,Pig iron,4,CL
1771,Pig iron,739,CL
1771,Pimento,0,CL
1771,Pitch,25,CL
1771,Plank,4075,CL
1771,Plank,166,CL
1771,Planks,1387,CL
1771,Pork,34,CL
1771,Pork,39,CL
1771,Pork,82,CL
1771,Pork,8661,CL
1771,Potatoes,0,CL
1771,Rice,0,CL
1771,Rum,0,CL
1771,Rum,1122,CL
1771,Rum,1245,CL
1771,Rum,123,CL
1771,Salt,118,CL
1771,Shingles,0,CL
1771,Skins,0,CL
1771,Skins,0,CL
1771,Skins,0,CL
1771,Staves,785,CL
1771,Staves and heading,10903,CL
1771,Sugar,14,CL
1771,Sugar,4905,CL
1771,Sugar,653,CL
1771,Tar,6562,CL
1771,Tobacco,45841,CL
1771,Turpentine,1253,CL
1771,Walnut logs,0,CL
1771,Wheat,17164,CL
1771,Wine,174,CL
1771,Wine,694,CL
1771,Wine,241,CL
