port,year,good,value,movement_type
ANNA,1759,Molasses,63,EN
ANNA,1759,Muscovado sugar,4,EN
ANNA,1759,Muscovado sugar,22,EN
ANNA,1759,Negroes,7656,EN
ANNA,1759,Pimento,0,EN
ANNA,1759,Pitch,3,EN
ANNA,1759,Pounds sterling,45,EN
ANNA,1759,Rum,10,EN
ANNA,1759,Rum,9,EN
ANNA,1759,Rum,166,EN
ANNA,1759,Rum,2014,EN
ANNA,1759,Rum,4488,EN
ANNA,1759,Salt,1528,EN
ANNA,1759,Salt,10,EN
ANNA,1759,Servants,39,EN
ANNA,1759,Sugar,470,EN
ANNA,1759,Sugar,2,EN
ANNA,1759,Sugar,205,EN
ANNA,1759,Sugar,53,EN
ANNA,1759,Sugar,461,EN
ANNA,1759,Sugar,22,EN
ANNA,1759,Tar,26,EN
ANNA,1759,Turpentine,7,EN
ANNA,1759,Wine,59,EN
ANNA,1759,Wine,1386,EN
ANNA,1759,Wine,840,EN
ANNA,1760,Brown sugar,59,EN
ANNA,1760,Brown sugar,76,EN
ANNA,1760,Chocolate,0,EN
ANNA,1760,Cocoa,0,EN
ANNA,1760,Cocoa,0,EN
ANNA,1760,Coffee,0,EN
ANNA,1760,Coffee,0,EN
ANNA,1760,Coffee,0,EN
ANNA,1760,Convicts,2551,EN
ANNA,1760,Cotton,7,EN
ANNA,1760,Hides in hair,0,EN
ANNA,1760,Loaf sugar,127,EN
ANNA,1760,Loaf sugar,32,EN
ANNA,1760,Loaf sugar,8,EN
ANNA,1760,Loaf sugar,8,EN
ANNA,1760,Madeira,327,EN
ANNA,1760,Mahogany plank,0,EN
ANNA,1760,Molasses,249,EN
ANNA,1760,Molasses,972,EN
ANNA,1760,Molasses,20,EN
ANNA,1760,Molasses,31,EN
ANNA,1760,Muscovado sugar,14,EN
ANNA,1760,Muscovado sugar,95,EN
ANNA,1760,Negroes,11965,EN
ANNA,1760,Pepper,0,EN
ANNA,1760,Potatoes,0,EN
ANNA,1760,Refined sugar,16,EN
ANNA,1760,Refined sugar,3,EN
ANNA,1760,Refined sugar,111,EN
ANNA,1760,Refined sugar,22,EN
ANNA,1760,Rice,13,EN
ANNA,1760,Rice,0,EN
ANNA,1760,Rice,0,EN
ANNA,1760,Rum,4,EN
ANNA,1760,Rum,52,EN
ANNA,1760,Rum,626,EN
ANNA,1760,Rum,7807,EN
ANNA,1760,Salt,5,EN
ANNA,1760,Salt,1050,EN
ANNA,1760,Servants,104,EN
ANNA,1760,Sugar,351,EN
ANNA,1760,Sugar,572,EN
ANNA,1760,Sugar,74,EN
ANNA,1760,Sugar,550,EN
ANNA,1760,Sugar,136,EN
ANNA,1760,Sugar,149,EN
ANNA,1760,Table board,2,EN
ANNA,1760,Tar,4,EN
ANNA,1760,Turpentine,5,EN
ANNA,1760,Vedonia wine,76,EN
ANNA,1760,Wine,68,EN
ANNA,1761,Beef,0,EN
ANNA,1761,Beeswax,0,EN
ANNA,1761,Brown sugar,8,EN
ANNA,1761,Brown sugar,28,EN
ANNA,1761,Brown sugar,0,EN
ANNA,1761,Brown sugar,72,EN
ANNA,1761,Brown sugar,77,EN
ANNA,1761,Chocolate,0,EN
ANNA,1761,Claret,57,EN
ANNA,1761,Claret,99,EN
ANNA,1761,Coffee,0,EN
ANNA,1761,Convicts,2059,EN
ANNA,1761,Cotton,10,EN
ANNA,1761,Cotton,0,EN
ANNA,1761,Deer Skin,0,EN
ANNA,1761,Deer Skin,0,EN
ANNA,1761,Fyall wine,85,EN
ANNA,1761,Fyall wine,11,EN
ANNA,1761,Fyall wine,650,EN
ANNA,1761,Hides (sole leather),0,EN
ANNA,1761,Indigo,0,EN
ANNA,1761,Loaf sugar,234,EN
ANNA,1761,Loaf sugar,55,EN
ANNA,1761,Loaf sugar,16,EN
ANNA,1761,Loaf sugar,74,EN
ANNA,1761,Madeira,57,EN
ANNA,1761,Madeira,85,EN
ANNA,1761,Madeira,1481,EN
ANNA,1761,Mahogany plank,0,EN
ANNA,1761,Molasses,163,EN
ANNA,1761,Molasses,39,EN
ANNA,1761,Molasses,127,EN
ANNA,1761,Molasses,8,EN
ANNA,1761,Muscovado sugar,18,EN
ANNA,1761,Muscovado sugar,90,EN
ANNA,1761,Negroes,4416,EN
ANNA,1761,Pimento,0,EN
ANNA,1761,Rum,3820,EN
ANNA,1761,Rum,2425,EN
ANNA,1761,Rum,48,EN
ANNA,1761,Rum,13,EN
ANNA,1761,Rum,75,EN
ANNA,1761,Salt,1086,EN
ANNA,1761,Salt,11,EN
ANNA,1761,Servants,39,EN
ANNA,1761,Spirit turpentine,0,EN
ANNA,1761,Sugar,2194,EN
ANNA,1761,Sugar,265,EN
ANNA,1761,Sugar,1882,EN
ANNA,1761,Sugar,152,EN
ANNA,1761,Sugar,124,EN
ANNA,1761,Tar,35,EN
ANNA,1761,Teneriff wine,7,EN
ANNA,1761,Teneriff wine,325,EN
ANNA,1761,Teneriff wine,21,EN
ANNA,1761,Turpentine,41,EN
ANNA,1761,Vedonia wine,14,EN
ANNA,1761,Wine,226,EN
ANNA,1761,Wine,1216,EN
ANNA,1762,Beef,51,EN
ANNA,1762,Brown sugar,164,EN
ANNA,1762,Brown sugar,87,EN
ANNA,1762,Brown sugar,19,EN
ANNA,1762,Brown sugar,131,EN
ANNA,1762,Cheese,0,EN
ANNA,1762,Chocolate,0,EN
ANNA,1762,Chocolate,0,EN
ANNA,1762,Cocoa,0,EN
ANNA,1762,Coffee,0,EN
ANNA,1762,Convicts,2784,EN
ANNA,1762,Deer Skin,0,EN
ANNA,1762,Deer Skin,0,EN
ANNA,1762,Furs,0,EN
ANNA,1762,Fyall wine,86,EN
ANNA,1762,Hides,0,EN
ANNA,1762,Hides,0,EN
ANNA,1762,Hides (dry),0,EN
ANNA,1762,Indigo,0,EN
ANNA,1762,Leather (tanned),0,EN
ANNA,1762,Loaf sugar,15,EN
ANNA,1762,Loaf sugar,364,EN
ANNA,1762,Loaf sugar,30,EN
ANNA,1762,Madeira,183,EN
ANNA,1762,Molasses,513,EN
ANNA,1762,Molasses,13,EN
ANNA,1762,Molasses,148,EN
ANNA,1762,Molasses,8,EN
ANNA,1762,Muscovado sugar,855,EN
ANNA,1762,Negroes,2956,EN
ANNA,1762,Pitch,29,EN
ANNA,1762,Plank,11,EN
ANNA,1762,Pork,1079,EN
