,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
2836,1754,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1994.0
2837,1754,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,481.0
2840,1754,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2446.0
2842,1755,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,10483.0
2843,1755,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,3154.0
2844,1755,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,232.0
2849,1756,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,5183.0
2850,1756,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,523.0
2851,1756,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,109.0
2854,1756,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,494.0
2856,1757,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4489.0
2857,1757,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,456.0
2858,1757,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,118.0
2861,1757,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1315.0
2863,1758,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3794.0
2864,1758,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,389.0
2865,1758,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,126.0
2868,1758,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2135.0
2870,1759,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,6934.0
2871,1759,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,807.0
2875,1759,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1068.0
2877,1760,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,10074.0
2878,1760,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1224.0
2884,1761,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,7186.0
2885,1761,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1469.0
2889,1761,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2587.0
2890,1761,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,7367.0
2891,1762,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,2958.0
2892,1762,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,2037.0
2896,1762,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1312.0
2897,1762,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,2279.0
2898,1763,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3701.0
2899,1763,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1841.0
2903,1763,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1666.0
2905,1764,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4444.0
2906,1764,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1644.0
2907,1764,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,253.0
2910,1764,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2020.0
2912,1765,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4097.0
2913,1765,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,3304.0
2917,1765,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2498.0
2919,1766,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4383.0
2920,1766,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,3130.0
2924,1766,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2336.0
2926,1767,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4669.0
2927,1767,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,2956.0
2931,1767,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2174.0
2933,1768,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4955.0
2934,1768,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,2782.0
2935,1768,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,1998.0
2938,1768,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2012.0
2940,1769,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3278.0
2941,1769,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,2680.0
2942,1769,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,33.0
2945,1769,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,3244.0
2947,1770,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3685.0
2948,1770,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,3388.0
2952,1770,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1622.0
2954,1771,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4091.0
2955,1771,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,4096.0
2961,1725,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,476.0
2962,1725,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,729.0
2963,1725,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,174.0
2968,1726,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,868.0
2969,1726,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,827.0
2973,1726,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,11.0
2975,1727,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,362.0
2976,1727,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,696.0
2977,1727,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,270.0
2980,1727,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,95.0
2982,1728,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,453.0
2983,1728,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,738.0
2984,1728,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,222.0
2987,1728,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,78.0
2989,1729,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,544.0
2990,1729,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,780.0
2991,1729,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,174.0
2994,1729,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,61.0
2996,1730,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,634.0
2997,1730,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,822.0
2998,1730,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,126.0
3001,1730,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,172.0
3003,1731,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,710.0
3004,1731,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,564.0
3005,1731,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,77.0
3008,1731,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,87.0
3010,1732,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,804.0
3011,1732,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,435.0
3012,1732,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,77.0
3015,1732,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,141.0
3017,1733,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,899.0
3018,1733,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,282.0
3019,1733,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,77.0
3022,1733,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,361.0
3023,1733,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,389.0
3024,1734,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,856.0
3025,1734,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,542.0
3029,1734,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,329.0
3030,1734,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,1970.0
3031,1735,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,874.0
3032,1735,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,446.0
3036,1735,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,438.0
3038,1736,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,893.0
3039,1736,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,351.0
3043,1736,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,546.0
3044,1736,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,1596.0
3045,1737,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,765.0
3046,1737,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,480.0
3050,1737,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,239.0
3051,1737,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,847.0
3052,1738,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,972.0
3053,1738,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,628.0
3057,1738,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,369.0
3058,1738,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,1199.0
3059,1739,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,712.0
3060,1739,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,649.0
3064,1739,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,288.0
3065,1739,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,3437.0
3066,1740,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1224.0
3067,1740,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,790.0
3068,1740,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,254.0
3071,1740,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,57.0
3072,1740,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,879.0
3073,1741,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1232.0
3074,1741,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1302.0
3076,1741,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,116.0
3078,1741,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,540.0
3079,1741,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,2584.0
3080,1742,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1034.0
3081,1742,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1347.0
3082,1742,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,66.0
3085,1742,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,480.0
3087,1743,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1646.0
3088,1743,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,2415.0
3089,1743,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,439.0
3093,1743,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,799.0
3094,1744,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,952.0
3095,1744,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,865.0
3096,1744,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1971.0
3099,1744,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,449.0
3101,1745,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,558.0
3102,1745,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1307.0
3103,1745,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1403.0
3104,1745,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,260.0
3108,1746,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1639.0
3109,1746,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,720.0
3110,1746,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,605.0
3111,1746,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,2080.0
3115,1747,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1528.0
3116,1747,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1288.0
3117,1747,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1963.0
3118,1747,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,1387.0
3120,1747,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,110.0
3122,1748,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1417.0
3123,1748,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1855.0
3124,1748,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,3322.0
3125,1748,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,693.0
3127,1748,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,220.0
3129,1749,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1306.0
3130,1749,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,2423.0
3131,1749,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,4680.0
3134,1749,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,330.0
3136,1750,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1803.0
3137,1750,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,620.0
3138,1750,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,991.0
3141,1750,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,705.0
3143,1751,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,7873.0
3144,1751,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,661.0
3145,1751,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,35.0
3148,1751,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,109.0
3150,1752,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,3728.0
3151,1752,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1378.0
3152,1752,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,730.0
3153,1752,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,25.0
3156,1752,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,691.0
3157,1753,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1998.0
3158,1753,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1403.0
3159,1753,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,2311.0
3160,1753,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,1408.0
3164,1754,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2976.0
3165,1754,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,23376.0
3166,1754,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1018.0
3167,1754,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,235.0
3169,1754,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,252.0
3171,1755,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2775.0
3172,1755,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1109.0
3173,1755,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,3437.0
3174,1755,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,223.0
3176,1755,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,355.0
3178,1756,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2993.0
3179,1756,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,602.0
3180,1756,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,2281.0
3181,1756,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,30.0
3184,1756,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,1490.0
3185,1757,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2224.0
3186,1757,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1064.0
3187,1757,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,2573.0
3192,1758,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,5037.0
3193,1758,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,456.0
3194,1758,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1260.0
3197,1758,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,214.0
3199,1759,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,4024.0
3200,1759,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,961.0
3201,1759,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,2276.0
3204,1759,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,774.0
3205,1759,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,4019.0
3206,1760,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,4873.0
3207,1760,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1638.0
3208,1760,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1507.0
3211,1760,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,224.0
3212,1760,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,5929.0
3213,1761,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2767.0
3214,1761,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,8891.0
3220,1762,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2479.0
3221,1762,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,4183.0
3227,1763,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1055.0
3228,1763,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1574.0
3229,1763,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,778.0
3233,1763,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,176.0
3234,1764,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2318.0
3235,1764,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,4555.0
3237,1764,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,720.0
3239,1764,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,468.0
3241,1765,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1486.0
3242,1765,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,5470.0
3243,1765,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,67.0
3246,1765,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,259.0
3248,1766,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1965.0
3249,1766,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1176.0
3250,1766,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,335.0
3251,1766,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,695.0
3255,1767,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1729.0
3256,1767,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1593.0
3257,1767,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,716.0
3262,1768,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2502.0
3263,1768,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,2976.0
3264,1768,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,1802.0
3265,1768,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,202.0
3267,1768,SEU,36.07881,-5.423534,OXFOEN,38.6865,-76.1716,421.0
3269,1769,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1110.0
3270,1769,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,3313.0
3271,1769,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,5292.0
3276,1770,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,2288.0
3277,1770,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,2138.0
3279,1770,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,961.0
3282,1770,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,4760.0
3283,1771,WI,18.454682,-66.568537,OXFOEN,38.6865,-76.1716,1870.0
3284,1771,NA,37.010304,-75.992569,OXFOEN,38.6865,-76.1716,1135.0
3285,1771,GB,50.336431,-4.171482,OXFOEN,38.6865,-76.1716,471.0
3286,1771,IRE,53.255137,-9.047014,OXFOEN,38.6865,-76.1716,1019.0
3289,1771,AFR,14.654141,-17.090822,OXFOEN,38.6865,-76.1716,3993.0
3290,1725,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,198.0
3291,1725,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2209.0
3297,1726,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1466.0
3298,1726,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,677.0
3304,1727,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,853.0
3305,1727,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1248.0
3311,1728,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,784.0
3312,1728,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2069.0
3318,1729,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,714.0
3319,1729,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2889.0
3325,1730,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,645.0
3326,1730,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,3710.0
3330,1730,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1456.0
3332,1731,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,787.0
3333,1731,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1266.0
3339,1732,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1211.0
3340,1732,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1318.0
3346,1733,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1656.0
3347,1733,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1184.0
3351,1733,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1887.0
3353,1734,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1430.0
3354,1734,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1126.0
3358,1734,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1810.0
3360,1735,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1203.0
3361,1735,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1068.0
3365,1735,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1733.0
3367,1736,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,977.0
3368,1736,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1009.0
3372,1736,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1656.0
3374,1737,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,750.0
3375,1737,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,951.0
3379,1737,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1579.0
3380,1737,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,3386.0
3381,1738,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,799.0
3382,1738,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,289.0
3386,1738,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,603.0
3387,1738,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,4795.0
3388,1739,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,727.0
3389,1739,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2110.0
3393,1739,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,1622.0
3394,1739,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,13746.0
3395,1740,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,2184.0
3396,1740,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,1195.0
3400,1740,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,70.0
3401,1740,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,1652.0
3402,1741,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,855.0
3403,1741,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,4464.0
3408,1741,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,10336.0
3409,1742,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,3468.0
3410,1742,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,2149.0
3411,1742,GB,50.336431,-4.171482,JRUPEN,37.52769,-77.430727,12.0
3416,1743,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,1655.0
3417,1743,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,582.0
3422,1743,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,6612.0
3423,1744,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,18.0
3424,1744,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,273.0
3429,1744,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,5122.0
3430,1745,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,986.0
3431,1745,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,780.0
3437,1746,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,257.0
3438,1746,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,424.0
3442,1746,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,429.0
3443,1746,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,17662.0
3444,1747,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,373.0
3445,1747,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,283.0
3449,1747,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,446.0
3451,1748,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,490.0
3452,1748,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,141.0
3456,1748,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,462.0
3458,1749,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,606.0
3463,1749,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,479.0
3464,1749,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,31459.0
3465,1750,WI,18.454682,-66.568537,JRUPEN,37.52769,-77.430727,4800.0
3466,1750,NA,37.010304,-75.992569,JRUPEN,37.52769,-77.430727,43.0
3470,1750,SEU,36.07881,-5.423534,JRUPEN,37.52769,-77.430727,540.0
3471,1750,AFR,14.654141,-17.090822,JRUPEN,37.52769,-77.430727,19337.0
