,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
1961,1732,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,424.0
1962,1732,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,40372.0
1965,1732,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,612.0
1967,1733,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,413.0
1968,1733,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,766.0
1969,1733,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,40576.0
1970,1733,YORKCL,37.240383,-76.514155,IRE,53.255137,-9.047014,58.0
1972,1733,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,261.0
1974,1734,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,487.0
1975,1734,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,987.0
1976,1734,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,41723.0
1979,1734,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,487.0
1981,1735,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,560.0
1982,1735,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1207.0
1983,1735,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,42869.0
1986,1735,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,712.0
1988,1736,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,451.0
1989,1736,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,661.0
1990,1736,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,33049.0
1993,1736,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,203.0
1995,1737,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,651.0
1996,1737,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,640.0
1997,1737,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,57396.0
2000,1737,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,245.0
2002,1738,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,548.0
2003,1738,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,338.0
2004,1738,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,50131.0
2007,1738,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,139.0
2009,1739,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,290.0
2010,1739,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,903.0
2011,1739,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,53869.0
2014,1739,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1580.0
2016,1740,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,268.0
2017,1740,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,811.0
2018,1740,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,35692.0
2021,1740,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1167.0
2023,1741,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1197.0
2024,1741,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1264.0
2025,1741,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,81877.0
2030,1742,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1153.0
2031,1742,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,708.0
2032,1742,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,54771.0
2035,1742,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1142.0
2037,1743,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1778.0
2038,1743,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,566.0
2039,1743,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,30996.0
2042,1743,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,289.0
2044,1744,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1280.0
2045,1744,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,285.0
2046,1744,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,32341.0
2049,1744,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,563.0
2051,1745,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1242.0
2052,1745,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,149.0
2053,1745,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,48849.0
2056,1745,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,320.0
2058,1746,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1178.0
2059,1746,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,303.0
2060,1746,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,52219.0
2063,1746,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,521.0
2065,1747,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1115.0
2066,1747,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,456.0
2067,1747,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,55588.0
2070,1747,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,722.0
2072,1748,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1051.0
2073,1748,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,610.0
2074,1748,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,58958.0
2077,1748,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,922.0
2079,1749,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,987.0
2080,1749,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,763.0
2081,1749,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,62327.0
2084,1749,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1123.0
2086,1750,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,4791.0
2087,1750,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,499.0
2088,1750,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,79440.0
2091,1750,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1172.0
2093,1751,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,2239.0
2094,1751,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,536.0
2095,1751,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,72782.0
2098,1751,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,2266.0
2100,1752,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,4021.0
2101,1752,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,794.0
2102,1752,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,81782.0
2105,1752,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1597.0
2107,1753,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3602.0
2108,1753,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,760.0
2109,1753,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,87699.0
2112,1753,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1098.0
2114,1754,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3182.0
2115,1754,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,726.0
2116,1754,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,93615.0
2119,1754,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,598.0
2121,1755,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,2245.0
2122,1755,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,669.0
2123,1755,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,71830.0
2126,1755,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,250.0
2128,1756,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,4284.0
2129,1756,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,423.0
2130,1756,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,54499.0
2133,1756,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1072.0
2135,1757,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3002.0
2136,1757,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,405.0
2137,1757,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,71323.0
2140,1757,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,536.0
2142,1758,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1720.0
2143,1758,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,387.0
2144,1758,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,88146.0
2149,1759,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1634.0
2150,1759,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,3807.0
2151,1759,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,87377.0
2156,1760,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1549.0
2157,1760,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,7226.0
2158,1760,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,86609.0
2163,1761,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1463.0
2164,1761,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,10646.0
2165,1761,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,85840.0
2166,1761,YORKCL,37.240383,-76.514155,IRE,53.255137,-9.047014,411.0
2170,1762,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3377.0
2171,1762,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,4353.0
2172,1762,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,82742.0
2177,1763,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,2781.0
2178,1763,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,2816.0
2179,1763,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,79149.0
2182,1763,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,771.0
2184,1764,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,2185.0
2185,1764,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1279.0
2186,1764,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,75555.0
2189,1764,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1542.0
2191,1765,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3766.0
2192,1765,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,3133.0
2193,1765,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,81057.0
2196,1765,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,498.0
2198,1766,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3881.0
2199,1766,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,2557.0
2200,1766,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,72158.0
2203,1766,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,902.0
2205,1767,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,3997.0
2206,1767,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1980.0
2207,1767,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,63260.0
2210,1767,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1305.0
2212,1768,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,4112.0
2213,1768,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1404.0
2214,1768,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,54361.0
2217,1768,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1709.0
2219,1769,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,5212.0
2220,1769,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,4979.0
2221,1769,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,35936.0
2224,1769,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1644.0
2226,1770,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,5442.0
2227,1770,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,5208.0
2228,1770,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,76572.0
2231,1770,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1355.0
2233,1771,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,5672.0
2234,1771,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,5436.0
2235,1771,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,117208.0
2238,1771,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,1065.0
